ItemDef	SortNum	BtlSortNum	ItemType	UsePlaceID	Rarity	Tier	HP	SP	Strength	Magic	Endurance	Agility	Luck	SkillID	Price	SellPrice	GetFLG
IT_COM_ID_0x354	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x355	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x356	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x357	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x358	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x359	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x35A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x35B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x35C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x35D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x35E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x35F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x360	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x361	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x362	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x363	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x364	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x365	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x366	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x367	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x368	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x369	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x36A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x36B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x36C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x36D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x36E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x36F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x370	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x371	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x372	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x373	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x374	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x375	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x376	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x377	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x378	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x379	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x37A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x37B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x37C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x37D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x37E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x37F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x380	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x381	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x382	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x383	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x384	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x385	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x386	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x387	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x388	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x389	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x38A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x38B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x38C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x38D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x38E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x38F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x390	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x391	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x392	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x393	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x394	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x395	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x396	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x397	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x398	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x399	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x39A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x39B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x39C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x39D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x39E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x39F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3A9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3AA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3AB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3AC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3AD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3AE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3AF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3B9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3BA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3BB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3BC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3BD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3BE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3BF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3C9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3CA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3CB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3CC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3CD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3CE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3CF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3D9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3DA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3DB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3DC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3DD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3DE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3DF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3E9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3EA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3EB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3EC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3ED	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3EE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3EF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3F9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3FA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3FB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3FC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3FD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3FE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x3FF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
