s_type	para	attr	attrtime	transfer	type	area	useflg	count	flg	n0	n1	max_damage	muteki_time	badst	percentage	para2	equipID	hitbk_cnt	hitbk_rate	flg2	weapontype	fuyoeff	shild_dmg	light_attack_mag	sortId	sortType	coolTime	wincePow
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	668	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	669	999	-1	1
0	0	2	300	0	2	32785	1	1	2147483649	25	0	9999	0	0	100	0	8192	10	5	0	3	0	0	0	670	999	-1	25
0	0	2	300	0	2	32785	1	1	2147483649	3	0	9999	0	16384	100	0	8192	10	5	0	3	0	0	0	671	999	-1	3
0	0	0	0	0	3	1	1	0	2147483648	0	0	0	0	0	0	0	8192	0	0	0	0	0	0	0	672	999	-1	0
0	0	1024	300	0	1	32770	1	8	536870921	8	0	9999	1	8192	3	0	8192	0	0	2064	0	0	0	0	673	999	-1	8
16	0	1024	300	0	1	32770	1	1	9	25	0	9999	1	8192	8	2	8192	12	18	8388624	0	0	0	0	674	999	-1	25
0	0	1	300	0	1	32770	1	1	9	5	0	9999	1	0	100	0	8192	20	60	0	0	0	0	0	675	999	-1	5
0	0	1	300	0	1	32770	1	1	2147483657	0	0	9999	30	0	100	0	8192	12	18	16	0	0	0	0	676	999	-1	0
0	0	1024	300	0	1	32770	1	6	536870921	8	0	9999	1	8192	5	1	8192	12	18	8390672	0	0	0	0	677	999	-1	8
0	0	1024	300	0	1	32770	1	3	536870921	3	0	9999	1	8192	3	0	8192	0	0	2064	0	0	0	0	678	999	-1	3
0	0	1024	300	0	1	32770	1	1	9	16	0	9999	1	8192	8	2	8192	8	90	8388624	0	0	0	0	679	999	-1	16
0	0	1	300	0	1	32770	1	1	2147483657	0	0	9999	30	0	100	0	8192	12	18	16	0	0	0	0	680	999	-1	0
16	0	1024	300	0	1	32770	1	1	536870921	30	0	9999	8	8192	35	1	8192	8	8	2064	0	0	0	0	681	999	-1	30
16	0	1024	300	0	1	32770	1	1	9	25	0	9999	1	8192	10	2	8192	12	18	8388624	0	0	0	0	682	999	-1	25
0	0	1	300	0	1	32770	1	1	2147483657	0	0	9999	30	0	100	0	8192	12	18	16	0	0	0	0	683	999	-1	0
0	0	1	300	0	1	32769	1	1	2147483657	0	0	999	30	0	100	0	8192	12	18	16	0	0	0	0	684	999	-1	0
0	0	1	300	0	1	32769	1	1	2147483657	0	0	999	30	0	100	0	8192	12	18	16	0	0	0	0	685	999	-1	0
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	686	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	687	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	688	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	689	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	690	999	-1	1
32	3	4	300	33	4097	32772	1	1	65547	500	0	9999	1	16	100	1	8192	12	0	1185800	0	16	15	0	691	999	-1	1
32	3	16	300	1	4097	32772	1	1	65547	500	0	9999	1	4	100	1	8192	12	0	1185800	0	4	15	0	692	999	-1	1
32	3	32	300	1	4097	32772	1	1	65547	500	0	9999	1	8	100	1	8192	12	0	1185800	0	8	15	0	693	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	694	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	695	999	-1	1
32	5	16	300	1	4097	32772	1	1	65547	500	0	9999	1	4	100	3	8192	12	0	1185800	2	4	15	0	696	999	-1	1
32	3	8	300	65	4097	32772	1	1	65547	500	0	9999	1	2	100	1	8192	12	0	1185800	0	2	15	0	697	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	698	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	699	999	-1	1
32	4	16	300	1	4097	32772	1	1	65547	500	0	9999	1	4	100	2	8192	12	0	1183752	3	4	15	0	700	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	701	999	-1	1
32	3	64	300	1	4097	32772	1	1	65547	500	0	9999	1	1	100	1	8192	12	0	1183752	0	1	15	0	702	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	703	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	704	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	705	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	706	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	707	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	708	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	709	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	710	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	711	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	712	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	713	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	714	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	715	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	716	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	717	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	718	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	719	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	720	999	-1	1
4	0	2	300	0	2	32785	1	1	1	10	0	9999	0	16384	90	0	8192	10	5	0	0	0	0	0	721	999	-1	10
4	0	8	300	0	2	32785	1	1	1	10	0	9999	0	16386	100	3	0	10	5	0	0	0	0	0	722	999	-1	10
4	0	64	300	0	2	32785	1	1	1	10	0	9999	0	16385	100	0	0	10	5	0	0	0	0	0	723	999	-1	10
4	0	2	300	0	2	32785	1	1	1	10	0	999	0	16512	100	0	0	10	5	0	0	0	0	0	724	999	-1	10
4	0	256	300	0	2	32785	1	1	1	18	0	9999	0	16384	100	0	0	10	5	0	0	0	0	0	725	999	-1	18
4	0	2	300	0	2	32785	1	1	1	40	0	999	0	16384	100	0	0	10	5	0	0	0	0	0	726	999	-1	40
4	0	32	300	0	2	32785	1	1	1	10	0	9999	0	16392	100	3	0	10	5	0	0	0	0	0	727	999	-1	10
4	0	16	300	0	2	32785	1	1	1	10	0	9999	0	16388	100	3	0	10	5	0	0	0	0	0	728	999	-1	10
4	0	2	300	0	2	32785	1	1	1	50	0	9999	0	16384	100	0	0	10	5	0	0	0	0	0	729	999	-1	15
4	0	2	300	0	2	32785	1	1	1	10	0	999	0	18432	33	0	0	10	5	0	0	0	0	0	730	999	-1	10
4	0	2	300	0	2	32770	1	1	1	8	0	9999	0	16384	100	0	0	10	5	0	0	0	0	0	731	999	-1	8
4	0	4	300	0	2	32785	1	1	1	10	0	9999	0	16400	100	3	0	10	5	0	0	0	0	0	732	999	-1	10
4	0	2	300	0	2	32785	1	1	1	15	0	999	0	20480	33	0	0	10	5	0	0	0	0	0	733	999	-1	15
4	0	2	300	0	2	32785	1	1	1	15	0	999	0	16448	23	0	0	10	5	0	0	0	0	0	734	999	-1	15
4	0	2	300	0	2	32785	1	1	1	15	0	999	0	17408	20	0	0	10	5	0	0	0	0	0	735	999	-1	15
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	100	0	0	10	5	0	0	0	0	0	736	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	737	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	738	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	739	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	740	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	741	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	742	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	743	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	744	999	-1	1
32	3	0	600	1	15	8	1	1	2147500032	8	0	0	0	8192	100	0	0	10	5	32776	0	8192	0	0	169	10	50	0
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	745	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	746	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	747	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	748	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	749	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	750	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	751	999	-1	1
16	40	4	300	33	3	32962	1	1	1	24	0	9999	0	16	100	0	20480	10	12	65536	0	0	10	0	752	3	-1	24
16	40	8	300	65	3	32898	1	1	1	24	0	9999	0	2	100	0	0	15	20	65536	0	0	10	0	753	4	-1	24
16	40	16	300	1	3	32898	1	1	1	24	0	9999	0	4	100	0	0	0	0	65536	0	0	10	0	754	5	-1	24
16	40	32	300	1	3	32898	1	1	1	24	0	9999	0	8	100	0	0	10	12	65536	0	0	10	0	755	6	-1	24
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	756	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	757	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	758	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	759	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	760	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	761	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	762	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	763	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	764	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	765	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	766	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	767	999	-1	1
16	60	4	1200	33	4099	16406	1	1	512	0	0	0	0	524288	100	0	0	0	0	2097152	0	0	0	0	768	999	-1	0
16	60	8	1200	65	4099	16406	1	1	512	1	0	0	0	524288	100	0	0	0	0	0	0	0	0	0	769	999	-1	1
16	60	16	1200	1	4099	16406	1	1	512	1	0	0	0	524288	100	0	0	0	0	0	0	0	0	0	770	999	-1	1
16	60	32	1200	1	4099	16406	1	1	512	1	0	0	0	524288	100	0	0	0	0	0	0	0	0	0	771	999	-1	1
16	60	1	1200	1	4099	16406	1	1	512	1	0	0	0	524288	100	0	0	0	0	0	0	0	0	0	772	999	-1	1
16	60	0	1200	1	4099	16402	1	1	512	0	0	999	0	524288	100	0	0	0	0	0	0	0	0	0	773	999	-1	0
16	90	0	1200	1	4099	16402	1	1	512	0	0	9999	0	524288	100	0	0	0	0	0	0	0	0	0	774	999	-1	0
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	775	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	776	999	-1	1
16	60	64	1200	1	4099	16406	1	1	512	1	0	0	0	524288	100	0	0	0	0	0	0	0	0	0	777	999	-1	1
16	60	128	1200	1	4099	16406	1	1	512	1	0	0	0	524288	100	0	0	0	0	0	0	0	0	0	778	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	779	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	780	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	781	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	782	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	783	999	-1	1
16	0	78080	0	0	24576	32770	1	6	2147483649	1	150	0	0	4	0	0	0	10	5	0	22	0	0	0	784	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	150	0	0	8	0	0	0	10	5	0	23	0	0	0	785	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	150	0	0	16	0	0	0	10	5	0	24	0	0	0	786	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	150	0	0	32	0	0	0	10	5	0	25	0	0	0	787	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	150	0	0	1	0	0	0	10	5	0	26	0	0	0	788	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	150	0	0	64	0	0	0	10	5	0	27	0	0	0	789	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	150	0	0	128	0	0	0	10	5	0	28	0	0	0	790	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	50	0	0	4	0	0	0	10	5	0	29	0	0	0	791	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	50	0	0	8	0	0	0	10	5	0	30	0	0	0	792	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	50	0	0	16	0	0	0	10	5	0	31	0	0	0	793	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	50	0	0	32	0	0	0	10	5	0	32	0	0	0	794	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	50	0	0	1	0	0	0	10	5	0	33	0	0	0	795	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	50	0	0	64	0	0	0	10	5	0	34	0	0	0	796	999	-1	1
16	0	78080	0	0	24576	32769	1	1	2147483649	1	50	0	0	128	0	0	0	10	5	0	35	0	0	0	797	999	-1	1
16	0	123136	0	0	24576	32769	1	6	2147483649	1	130	0	0	0	0	0	0	10	5	0	0	0	0	0	798	999	-1	1
16	0	94464	0	0	24576	32769	1	6	2147483649	1	200	0	0	0	0	0	0	10	5	0	0	0	0	0	799	999	-1	1
16	0	98560	0	0	24576	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	0	0	0	0	800	999	-1	1
16	0	102656	0	0	24576	32769	1	6	2147483649	1	200	0	0	0	0	0	0	10	5	0	0	0	0	0	801	999	-1	1
16	0	106752	0	0	24576	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	0	0	0	0	802	999	-1	1
16	0	61696	0	0	3	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	803	999	-1	1
16	0	151808	0	0	24576	32769	1	6	2147483649	1	200	0	0	0	0	0	0	10	5	0	0	0	0	0	804	999	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	805	999	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	1	0	0	0	806	999	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	2	0	0	0	807	999	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	3	0	0	0	808	999	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	4	0	0	0	814	11	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	5	0	0	0	815	11	-1	1
16	0	356608	0	0	24576	32769	1	6	2147483649	1	50	0	0	64	0	0	0	10	5	0	12	0	0	0	274	11	-1	1
16	0	352512	0	0	24576	32769	1	6	2147483649	1	50	0	0	128	0	0	0	10	5	0	13	0	0	0	275	11	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	42	0	0	0	816	11	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	43	0	0	0	819	11	-1	1
16	0	381184	0	0	24576	32769	1	6	2147483649	0	80	0	0	0	0	0	0	10	5	0	0	0	0	0	264	11	-1	0
16	0	372992	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	830	11	-1	1
16	0	61696	0	0	3	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	817	999	-1	1
16	0	61696	0	0	3	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	818	999	-1	1
16	0	114944	0	0	24576	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	0	0	0	0	276	11	-1	1
16	0	114944	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	277	11	-1	1
16	0	119040	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	821	999	-1	1
16	0	61696	0	0	24576	32769	1	6	2147483649	1	150	0	0	64	0	0	0	10	5	0	0	0	0	0	822	999	-1	1
16	0	127232	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	999	-1	1
16	0	131328	0	0	24576	32769	1	6	2147483649	1	0	0	0	2048	0	0	0	10	5	0	0	0	0	0	824	999	-1	1
16	0	131328	0	0	24576	32769	1	6	2147483649	1	0	0	0	4096	0	0	0	10	5	0	0	0	0	0	825	999	-1	1
16	0	131328	0	0	24576	32769	1	6	2147483649	1	0	0	0	1024	0	0	0	10	5	0	0	0	0	0	826	999	-1	1
16	0	131328	0	0	24576	32769	1	6	2147483649	1	0	0	0	256	0	0	0	10	5	0	0	0	0	0	827	999	-1	1
16	0	20736	0	0	24576	32769	1	6	2147483649	50	50	0	0	0	0	0	0	10	5	0	0	0	0	0	280	11	-1	50
16	0	8448	0	0	24576	8193	1	6	2147483649	0	50	0	0	0	0	0	0	10	5	0	0	0	0	0	1036	999	-1	0
16	0	135424	0	0	24576	8193	1	6	2147483649	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	278	11	-1	0
16	0	139520	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	844	11	-1	1
16	0	139520	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	831	999	-1	1
16	0	143616	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	845	11	-1	1
16	0	143616	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	833	999	-1	1
16	0	147712	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	834	999	-1	1
16	0	147712	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	835	999	-1	1
16	0	155904	0	0	24576	32769	1	6	2147483649	1	10	0	0	0	0	0	0	10	5	0	0	0	0	0	836	999	-1	1
16	0	160000	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	837	999	-1	1
16	0	110848	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	6	6	0	0	820	11	-1	1
16	0	164096	0	0	24576	32769	1	6	2147483649	1	120	0	0	0	0	0	0	10	5	0	0	0	0	0	839	999	-1	1
16	0	168192	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	14	0	0	0	840	999	-1	1
16	0	172288	0	0	24576	32769	1	6	2147483649	1	110	0	0	0	0	0	0	10	5	0	15	0	0	0	841	999	-1	1
16	0	176384	0	0	24576	32769	1	1	2147483649	600	0	0	0	0	0	0	0	10	5	0	0	0	0	0	829	11	-1	1
16	0	176384	0	0	24576	32769	1	6	2147483649	1	600	0	0	0	0	0	0	10	5	0	0	0	0	0	843	999	-1	1
16	0	266496	0	0	24576	32769	1	1	2147483649	0	100	0	0	0	0	0	0	10	5	0	0	0	0	0	828	11	-1	0
16	0	368896	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	832	11	-1	1
16	0	61696	0	0	3	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	846	999	-1	1
16	0	61696	0	0	3	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	847	999	-1	1
16	0	61696	0	0	3	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	848	999	-1	1
16	0	41216	0	0	24576	32769	1	1	2147483649	1	130	0	0	0	0	0	0	0	0	0	0	0	0	0	849	999	-1	1
16	0	180480	0	0	24576	32769	1	1	2147483649	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	850	999	-1	1
16	0	28928	0	0	24576	32769	1	1	2147483649	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	851	999	-1	1
16	0	33024	0	0	24576	32769	1	1	2147483649	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	852	999	-1	1
16	0	37120	0	0	24576	32769	1	1	2147483649	1	150	0	0	0	0	0	0	0	0	0	0	0	0	0	811	11	-1	1
16	0	360704	0	0	24576	32769	1	1	2147483649	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	854	999	-1	1
16	0	364800	0	0	24576	32769	1	1	2147483649	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	855	999	-1	1
16	0	188672	0	0	24576	32769	1	1	2147483649	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	999	-1	1
16	0	192768	0	0	24576	32769	1	1	2147483649	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	999	-1	1
16	0	196864	0	0	24576	32769	1	1	2147483649	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	999	-1	1
16	0	184576	0	0	24576	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	0	0	0	0	812	11	-1	1
16	0	200960	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	853	11	-1	1
16	0	4352	0	0	8201	32834	1	1	9	50	0	9999	30	256	0	0	0	20	30	0	0	0	0	0	861	999	-1	50
16	0	0	0	0	3	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	862	999	-1	1
0	0	1	300	0	1	32897	1	1	3221225473	60	0	9999	0	0	0	0	0	10	12	0	0	0	0	0	863	999	-1	60
16	0	0	0	0	3	32833	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	864	999	-1	1
16	0	0	0	0	1	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	2097408	0	0	0	0	865	999	-1	1
16	0	0	0	0	9	32833	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	866	999	-1	1
16	0	0	0	0	1	32833	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	867	999	-1	1
16	30	1	300	0	1	32897	1	1	3221225473	125	0	9999	0	8192	45	0	0	10	12	131072	0	0	0	0	868	999	-1	125
16	14	32	300	1	3	32962	1	1	3221225473	30	0	9999	0	8	100	0	0	30	30	0	866	0	0	0	869	999	-1	30
16	21	1	300	0	1	32770	1	1	3221225481	60	0	9999	0	8192	15	0	0	10	5	0	866	0	0	0	870	999	-1	60
16	27	1	300	0	1	32770	1	1	3221225481	65	0	9999	0	8192	20	0	0	10	5	0	0	0	0	0	871	999	-1	65
16	10	512	0	1	3	16401	1	1	1073745924	100	0	300	0	0	0	0	0	0	0	0	0	0	0	0	872	999	-1	100
16	6	32	300	0	3	32802	1	1	3221225473	20	0	9999	0	256	50	2	0	10	5	128	0	0	0	0	873	999	-1	20
16	27	1	300	0	1	32770	1	1	2147483657	55	0	9999	0	8192	20	0	0	10	5	0	0	0	0	0	874	999	-1	55
16	14	32	300	1	3	32962	1	1	3221225473	30	0	999	0	8	100	0	0	10	12	0	0	0	0	0	875	999	-1	30
16	21	1	300	0	1	32770	1	1	3221225481	120	0	999	0	8192	100	0	0	10	5	0	0	0	0	0	876	999	-1	120
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	877	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	878	999	-1	1
16	0	0	0	0	1	32769	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	2359552	0	0	0	0	879	999	-1	1
16	3	0	0	0	1	32833	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	999	-1	1
16	0	0	0	0	1	32833	1	1	0	1	0	0	0	0	0	0	0	0	0	262144	0	0	0	0	881	999	-1	1
0	6	1	300	0	1	32897	1	1	3221225473	120	0	9999	0	8192	100	0	0	10	12	131072	0	0	0	0	882	999	-1	120
