m_SkillID	m_NameLabel	m_InfoLabel	m_Category	m_SkIcon	m_EncodeNeedValue	m_SkType	m_SkArea	m_SkAction	m_SkAttr	m_SkDammage	m_HitRatio	m_TargetType	m_TargetMin	m_TargetMax	m_TargetRule	m_LifeType	m_LifeValue	m_MapIsUse_Field	m_MapIsUse_Dungeon	m_MapIsUse_Ringo	m_MapIsUse_AccessMap	m_CostType	m_CostValue	m_HpRefParam	m_HpRefValue	m_MpRefParam	m_MpRefValue	m_SkillEffID00	m_SkillEffID01	m_SkillEffID02	m_SkillEffID03	m_SkillEffID04	m_EffIdx00	m_EffIdx01	m_EffIdx02	m_EffIdx03	m_EffIdx04	m_InheritCategory	m_SkillValue	m_DrawingCoefficient	m_TextLabel	m_ParamSkillID	m_ChangeFlag	m_SortID	m_IsAssist	m_Flag	m_DemoID	m_ScreenEffectR	m_ScreenEffectG	m_ScreenEffectB	m_ScreenEffectA
2200	SKILLNAME_PLA_200	SKILLINFO_PLA_200	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2292	0	0	0	0	414	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2201	SKILLNAME_PLA_201	SKILLINFO_PLA_201	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2289	0	0	0	0	411	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2202	SKILLNAME_PLA_202	SKILLINFO_PLA_202	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2290	0	0	0	0	412	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2203	SKILLNAME_PLA_203	SKILLINFO_PLA_203	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2288	0	0	0	0	410	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2204	SKILLNAME_PLA_204	SKILLINFO_PLA_204	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2295	0	0	0	0	417	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2205	SKILLNAME_PLA_205	SKILLINFO_PLA_205	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2297	0	0	0	0	419	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2206	SKILLNAME_PLA_206	SKILLINFO_PLA_206	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2293	0	0	0	0	415	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2207	SKILLNAME_PLA_207	SKILLINFO_PLA_207	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2294	0	0	0	0	416	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2208	SKILLNAME_PLA_208	SKILLINFO_PLA_208	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2485	0	0	0	0	456	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2209	SKILLNAME_PLA_209	SKILLINFO_PLA_209	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2190	0	0	0	0	357	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2210	SKILLNAME_PLA_210	SKILLINFO_PLA_210	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2430	0	0	0	0	431	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2211	SKILLNAME_PLA_211	SKILLINFO_PLA_211	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2200	0	0	0	0	358	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2212	SKILLNAME_PLA_212	SKILLINFO_PLA_212	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2213	SKILLNAME_PLA_213	SKILLINFO_PLA_213	3	12	100	2	2	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2214	SKILLNAME_PLA_214	SKILLINFO_PLA_214	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2484	0	0	0	0	455	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2215	SKILLNAME_PLA_215	SKILLINFO_PLA_215	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2440	0	0	0	0	432	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2216	SKILLNAME_PLA_216	SKILLINFO_PLA_216	3	12	100	2	1	-1	-1	-1	100	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	2476	20803	0	0	0	447	877	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2217	SKILLNAME_PLA_217	SKILLINFO_PLA_217	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2240	0	0	0	0	366	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2218	SKILLNAME_PLA_218	SKILLINFO_PLA_218	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2210	0	0	0	0	359	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2219	SKILLNAME_PLA_219	SKILLINFO_PLA_219	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2410	0	0	0	0	429	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2220	SKILLNAME_PLA_220	SKILLINFO_PLA_220	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2170	0	0	0	0	355	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2221	SKILLNAME_PLA_221	SKILLINFO_PLA_221	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2180	0	0	0	0	356	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2222	SKILLNAME_PLA_222	SKILLINFO_PLA_222	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2483	0	0	0	0	454	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2223	SKILLNAME_PLA_223	SKILLINFO_PLA_223	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2220	0	0	0	0	360	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2224	SKILLNAME_PLA_224	SKILLINFO_PLA_224	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2221	0	0	0	0	361	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2225	SKILLNAME_PLA_225	SKILLINFO_PLA_225	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2420	1190	0	0	0	430	93	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2226	SKILLNAME_PLA_226	SKILLINFO_PLA_226	3	12	100	2	1	-1	-1	-1	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2475	1520	0	0	0	446	248	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2227	SKILLNAME_PLA_227	SKILLINFO_PLA_227	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2478	0	0	0	0	449	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2228	SKILLNAME_PLA_228	SKILLINFO_PLA_228	3	12	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2474	0	0	0	0	445	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2300	SKILLNAME_ENE_009	SKILLINFO_ENE_009	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	828	0	0	0	0	0	0	0	None	0	0	0	0	0	1169	0	255	185	255
2301	SKILLNAME_ENE_010	SKILLINFO_ENE_010	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	829	0	0	0	0	0	0	0	None	0	0	0	0	0	1170	0	255	185	255
2302	SKILLNAME_ENE_011	SKILLINFO_ENE_011	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	830	0	0	0	0	0	0	0	None	0	0	0	0	0	1171	0	255	185	255
2303	SKILLNAME_ENE_012	SKILLINFO_ENE_012	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	831	0	0	0	0	0	0	0	None	0	0	0	0	0	1172	0	255	185	255
3000	SKILLNAME_ENE_000	SKILLINFO_ENE_000	1	1	100	1	1	1	5	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	1	0	255	85	0	255
3001	SKILLNAME_ENE_001	SKILLINFO_ENE_001	1	2	100	1	1	1	6	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	1	0	255	85	0	255
3002	SKILLNAME_ENE_002	SKILLINFO_ENE_002	1	20	100	1	1	-1	-1	6	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	842	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0
3003	SKILLNAME_ENE_003	SKILLINFO_ENE_003	1	1	100	1	1	1	5	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	1	0	255	85	0	255
3004	SKILLNAME_ENE_004	SKILLINFO_ENE_004	1	2	100	1	1	1	6	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	1	0	255	85	0	255
3005	SKILLNAME_ENE_005	SKILLINFO_ENE_005	1	1	100	1	1	1	5	1	95	1	2	2	1	0	0	0	0	0	0	0	0	1	30	0	0	1194	0	0	0	0	97	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3006	SKILLNAME_ENE_006	SKILLINFO_ENE_006	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1376	1398	0	0	0	206	228	0	0	0	0	0	0	None	0	0	0	0	0	3026	0	255	185	255
3007	SKILLNAME_ENE_007	SKILLINFO_ENE_007	1	1	100	1	1	1	5	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3008	SKILLNAME_ENE_008	SKILLINFO_ENE_008	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	0	60	0	0	0	0	0	0	0	None	0	0	0	0	0	3025	0	255	185	255
3009	SKILLNAME_ENE_009	SKILLINFO_ENE_009	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	832	0	0	0	0	0	0	0	None	0	0	0	0	0	1169	0	255	185	255
3010	SKILLNAME_ENE_010	SKILLINFO_ENE_010	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	833	0	0	0	0	0	0	0	None	0	0	0	0	0	1170	0	255	185	255
3011	SKILLNAME_ENE_011	SKILLINFO_ENE_011	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	834	0	0	0	0	0	0	0	None	0	0	0	0	0	1171	0	255	185	255
3012	SKILLNAME_ENE_012	SKILLINFO_ENE_012	1	10	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	835	0	0	0	0	0	0	0	None	0	0	0	0	0	1172	0	255	185	255
3013	SKILLNAME_ENE_013	SKILLINFO_ENE_013	1	4	100	1	1	2	2	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	140	0	0	1083	0	0	0	0	53	0	0	0	0	0	0	0	None	0	0	0	0	0	1016	0	50	255	255
3014	SKILLNAME_ENE_014	SKILLINFO_ENE_014	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	0	60	0	0	0	0	0	0	0	None	0	0	0	0	0	3025	0	255	185	255
3015	SKILLNAME_ENE_015	SKILLINFO_ENE_015	1	10	80	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1124	0	0	0	0	64	0	0	0	0	0	0	0	None	0	0	0	0	0	3025	0	255	185	255
3016	SKILLNAME_ENE_016	SKILLINFO_ENE_016	1	9	80	1	1	2	-1	4	100	2	0	0	1	0	0	0	0	0	0	0	0	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1130	40	255	230	255
3017	SKILLNAME_ENE_017	SKILLINFO_ENE_017	1	10	80	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	1	0	8	100	0	0	1120	0	0	0	0	60	0	0	0	0	0	0	0	None	0	0	0	0	0	1153	0	255	185	255
3018	SKILLNAME_ENE_018	SKILLINFO_ENE_018	1	10	80	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1063	1061	0	0	0	33	31	0	0	0	0	0	0	None	0	0	0	0	0	1150	0	255	185	255
3019	SKILLNAME_ENE_019	SKILLINFO_ENE_019	1	1	80	1	1	1	5	1	100	3	0	0	1	0	0	0	0	0	0	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1050	255	85	0	255
3020	SKILLNAME_ENE_020	SKILLINFO_ENE_020	1	1	80	1	1	1	5	1	100	1	2	3	1	0	0	0	0	0	0	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1050	255	85	0	255
3021	SKILLNAME_ENE_021	SKILLINFO_ENE_021	1	1	80	1	1	1	5	1	60	1	0	0	1	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1062	255	85	0	255
3022	SKILLNAME_ENE_022	SKILLINFO_ENE_022	1	7	80	1	1	2	7	7	100	3	0	0	1	0	0	0	0	0	0	1	0	1	10	0	0	1207	1208	0	0	0	109	110	0	0	0	0	0	0	None	0	0	0	0	0	1105	95	0	255	255
3023	SKILLNAME_ENE_023	SKILLINFO_ENE_023	1	3	80	1	1	2	1	1	100	1	0	0	1	0	0	0	0	0	0	1	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1000	255	0	0	255
3024	SKILLNAME_ENE_024	SKILLINFO_ENE_024	1	3	80	1	1	2	1	1	100	3	0	0	1	0	0	0	0	0	0	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1000	255	0	0	255
3025	SKILLNAME_ENE_025	SKILLINFO_ENE_025	1	10	80	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3026	SKILLNAME_ENE_026	SKILLINFO_ENE_026	1	11	80	1	1	-1	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1376	1398	0	0	0	206	228	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3027	SKILLNAME_ENE_027	SKILLINFO_ENE_027	1	8	80	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	1	0	1	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3028	SKILLNAME_ENE_028	SKILLINFO_ENE_028	1	11	80	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1121	0	0	0	0	61	0	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3029	SKILLNAME_ENE_029	SKILLINFO_ENE_029	1	11	80	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1122	0	0	0	0	62	0	0	0	0	0	0	0	None	0	0	0	0	0	3028	130	255	20	255
3030	SKILLNAME_ENE_030	SKILLINFO_ENE_030	1	5	80	1	1	2	3	1	100	1	0	0	1	0	0	0	0	0	0	1	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	215	0	255
3031	SKILLNAME_ENE_031	SKILLINFO_ENE_031	1	2	80	1	1	1	6	1	100	5	2	2	1	0	0	0	0	0	0	1	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3032	SKILLNAME_ENE_032	SKILLINFO_ENE_032	1	2	80	1	1	1	6	1	100	1	0	0	1	0	0	0	0	0	0	1	0	1	40	0	0	1083	0	0	0	0	53	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3033	SKILLNAME_ENE_033	SKILLINFO_ENE_033	1	10	80	1	1	2	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1069	0	0	0	0	39	0	0	0	0	0	0	0	None	0	0	0	0	0	1156	0	255	185	255
3034	SKILLNAME_ENE_034	SKILLINFO_ENE_034	1	10	80	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1123	0	0	0	0	63	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3036	SKILLNAME_ENE_036	SKILLINFO_ENE_036	1	8	80	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	1	0	1	100	0	0	1201	20803	0	0	0	103	877	0	0	0	0	0	0	None	0	0	0	0	0	1042	255	255	255	255
3037	SKILLNAME_ENE_037	SKILLINFO_ENE_037	1	10	80	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1380	1381	0	0	0	210	211	0	0	0	0	0	0	None	0	0	0	0	0	3025	0	255	185	255
3038	SKILLNAME_ENE_038	SKILLINFO_ENE_038	1	10	80	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1382	1383	0	0	0	212	213	0	0	0	0	0	0	None	0	0	0	0	0	3025	0	255	185	255
3039	SKILLNAME_ENE_039	SKILLINFO_ENE_039	1	10	80	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1384	1032	0	0	0	214	24	0	0	0	0	0	0	None	0	0	0	0	0	1154	0	255	185	255
3040	SKILLNAME_ENE_040	SKILLINFO_ENE_040	1	8	80	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	50	1004	1317	0	0	0	5	149	0	0	0	9	0	0	None	0	0	0	0	0	1045	255	255	255	255
3041	SKILLNAME_ENE_041	SKILLINFO_ENE_041	1	11	80	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1203	0	0	0	0	105	0	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3042	SKILLNAME_ENE_042	SKILLINFO_ENE_042	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	2	10	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1044	255	255	255	255
3043	SKILLNAME_ENE_045	SKILLINFO_ENE_045	1	2	100	1	1	1	6	1	100	3	0	0	1	0	0	0	0	0	0	1	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.1	None	0	0	0	0	0	1084	255	85	0	255
3044	SKILLNAME_ENE_044	SKILLINFO_ENE_044	1	3	150	1	1	2	1	1	100	1	0	0	1	0	0	0	0	0	0	1	12	1	50	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.1	None	0	0	0	0	0	1001	255	0	0	255
3045	SKILLNAME_ENE_043	SKILLINFO_ENE_043	1	8	120	1	1	2	8	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	100	0	0	1514	20803	0	0	0	245	877	0	0	0	9	0	0.1	None	0	0	0	0	0	0	255	255	255	255
3046	SKILLNAME_ENE_043	SKILLINFO_ENE_043	1	8	120	1	1	2	8	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	220	0	0	1359	20803	0	0	0	191	877	0	0	0	9	0	0.1	None	0	0	0	0	0	0	255	255	255	255
3047	SKILLNAME_ENE_047	SKILLINFO_ENE_047	1	10	100	1	1	2	-1	2	100	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1068	0	0	0	0	38	0	0	0	0	0	0	0.1	None	0	0	0	0	0	1163	0	255	185	255
3048	SKILLNAME_ENE_048	SKILLINFO_ENE_048	1	10	80	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	0	60	0	0	0	0	0	0	0	None	0	0	0	0	0	3025	0	255	185	255
3051	SKILLNAME_ENE_051	SKILLINFO_ENE_051	1	7	100	1	1	2	7	7	100	1	0	0	1	0	0	0	0	0	0	0	0	1	20	0	0	1013	0	0	0	0	9	0	0	0	0	8	0	0.1	None	0	0	0	0	0	0	95	0	255	255
3052	SKILLNAME_ENE_052	SKILLINFO_ENE_052	1	7	200	1	1	2	7	7	100	3	0	0	1	0	0	0	0	0	0	0	0	1	20	0	0	1020	0	0	0	0	16	0	0	0	0	8	0	0.1	None	0	0	0	0	0	0	95	0	255	255
3053	SKILLNAME_ENE_053	SKILLINFO_ENE_053	1	1	100	1	1	1	5	7	100	1	0	0	1	0	0	0	0	0	0	0	0	1	70	0	0	1011	0	0	0	0	7	0	0	0	0	8	0	0.1	None	0	0	0	0	0	1064	255	85	0	255
3054	SKILLNAME_ENE_054	SKILLINFO_ENE_054	1	11	100	1	1	2	8	7	100	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1206	1374	0	0	0	108	205	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3055	SKILLNAME_ENE_055	SKILLINFO_ENE_055	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1349	1061	0	0	0	181	31	0	0	0	0	0	0	None	0	0	0	0	0	1154	0	255	185	255
3056	SKILLNAME_ENE_056	SKILLINFO_ENE_056	1	10	100	1	1	2	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	837	0	0	0	0	11	0	0.1	None	0	0	0	0	0	1165	0	255	185	255
3059	SKILLNAME_ENE_059	SKILLINFO_ENE_059	1	2	100	1	1	1	6	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	250	0	0	1000	1086	0	0	0	1	56	0	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3060	SKILLNAME_ENE_060	SKILLINFO_ENE_060	1	11	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1209	0	0	0	0	111	0	0	0	0	0	0	0	None	0	0	0	0	0	3041	130	255	20	255
3062	SKILLNAME_ENE_062	SKILLINFO_ENE_062	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1223	1215	1229	0	0	124	116	130	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3063	SKILLNAME_ENE_063	SKILLINFO_ENE_063	1	3	100	1	1	2	1	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1002	255	0	0	255
3064	SKILLNAME_ENE_064	SKILLINFO_ENE_064	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1226	1216	1232	0	0	127	117	133	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3065	SKILLNAME_ENE_065	SKILLINFO_ENE_065	1	6	100	1	1	2	4	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1032	0	255	30	255
3066	SKILLNAME_ENE_066	SKILLINFO_ENE_066	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1224	1217	1230	0	0	125	118	131	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3067	SKILLNAME_ENE_067	SKILLINFO_ENE_067	1	4	100	1	1	2	2	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1012	0	50	255	255
3068	SKILLNAME_ENE_068	SKILLINFO_ENE_068	1	11	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	8	100	0	0	1211	1212	1214	0	0	113	114	115	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3069	SKILLNAME_ENE_069	SKILLINFO_ENE_069	1	7	100	1	1	2	7	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1108	95	0	255	255
3070	SKILLNAME_ENE_070	SKILLINFO_ENE_070	1	11	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1377	0	0	0	0	207	0	0	0	0	0	0	0	None	0	0	0	0	0	3026	130	255	20	255
3071	SKILLNAME_ENE_071	SKILLINFO_ENE_071	1	2	100	1	1	1	6	1	100	1	2	2	1	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	3031	255	85	0	255
3072	SKILLNAME_ENE_072	SKILLINFO_ENE_072	1	7	100	1	1	2	7	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1318	0	0	0	0	150	0	0	0	0	0	0	0	None	0	0	0	0	0	1106	95	0	255	255
3073	SKILLNAME_ENE_073	SKILLINFO_ENE_073	1	11	100	1	1	2	-1	2	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	112	0	0	0	0	0	0	0	None	0	0	0	0	0	1183	130	255	20	255
3074	SKILLNAME_ENE_074	SKILLINFO_ENE_074	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1225	1218	1231	0	0	126	119	132	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
